"자치구","지역","소음 평균(dB)"
강남구,industrial_area,54.33527272727273
강남구,main_street,61.068127962085306
강남구,residential_area,42.890973111395645
강남구,roads_and_parks,62.75293508287293
강남구,traditional_markets,46.70203160270881
강동구,commercial_area,41.88896952104499
강동구,industrial_area,44.94856278366112
강동구,main_street,64.42635658914729
강동구,parks,52.534985422740526
강동구,residential_area,51.88865958624855
강동구,roads_and_parks,60.62217843067001
강동구,traditional_markets,45.3378509196515
강북구,parks,52.77219430485762
강북구,residential_area,46.447058069478274
강북구,roads_and_parks,49.37369360183533
강북구,traditional_markets,49.10421205519245
강서구,commercial_area,64.14637681159421
강서구,industrial_area,49.084196307969385
강서구,main_street,63.35377358490566
강서구,residential_area,47.53235121787897
강서구,roads_and_parks,52.0611798980335
강서구,traditional_markets,53.74444444444445
관악구,commercial_area,50.841799709724235
관악구,industrial_area,43.843636363636364
관악구,main_street,59.00873362445415
관악구,residential_area,46.65749344466791
관악구,roads_and_parks,48.70652971386647
관악구,traditional_markets,49.02107558139535
광진구,commercial_area,36.5131195335277
광진구,main_street,58.324599708879184
광진구,residential_area,45.530123651670614
광진구,roads_and_parks,56.186979785969086
광진구,traditional_markets,50.044585987261144
구로구,commercial_area,42.98401162790697
구로구,industrial_area,50.260416666666664
구로구,residential_area,45.95577336839589
구로구,roads_and_parks,64.13478260869566
구로구,traditional_markets,42.71299796452457
금천구,commercial_area,53.39288307915759
금천구,industrial_area,41.77955039883974
금천구,public_facilities,41.89125181246979
금천구,residential_area,47.13871154962275
금천구,roads_and_parks,47.28742297934034
노원구,commercial_area,54.756168359941945
노원구,industrial_area,43.00774443368829
노원구,residential_area,47.07663798808736
노원구,roads_and_parks,51.698833252309186
노원구,traditional_markets,44.53954391072295
도봉구,commercial_area,36.375
도봉구,industrial_area,45.80368395540475
도봉구,main_street,59.07814761215629
도봉구,residential_area,45.865745111260956
도봉구,roads_and_parks,50.68905109489051
도봉구,traditional_markets,43.10818799881762
동대문구,commercial_area,50.48615832928606
동대문구,residential_area,44.74513164044244
동대문구,roads_and_parks,63.8319763138416
동작구,commercial_area,47.23134328358209
동작구,industrial_area,46.26598837209303
동작구,residential_area,48.38797423049392
동작구,roads_and_parks,54.25048543689321
동작구,traditional_markets,48.23605402231357
마포구,commercial_area,53.2332361516035
마포구,industrial_area,45.995630007283324
마포구,main_street,59.096209912536445
마포구,residential_area,45.158020450336814
마포구,roads_and_parks,57.380326382592926
마포구,traditional_markets,44.33772571986335
서대문구,commercial_area,44.89098837209303
서대문구,public_facilities,52.81077147016012
서대문구,residential_area,43.9193023255814
서대문구,roads_and_parks,56.048009650180944
서대문구,traditional_markets,56.22561863173217
서초구,commercial_area,53.8136826783115
서초구,industrial_area,41.9905316824472
서초구,main_street,65.48633879781421
서초구,residential_area,47.62164674634794
서초구,roads_and_parks,52.21665053242982
성동구,commercial_area,49.633720930232556
성동구,industrial_area,48.548269581056466
성동구,main_street,53.79360465116279
성동구,parks,61.54956268221574
성동구,residential_area,46.59095047341588
성동구,roads_and_parks,68.69141193595343
성북구,commercial_area,56.44476744186046
성북구,industrial_area,54.84425036390102
성북구,residential_area,45.45593306935751
성북구,roads_and_parks,58.13391557496361
송파구,commercial_area,49.07882489819663
송파구,industrial_area,50.56122448979592
송파구,parks,55.45826235093697
송파구,residential_area,45.47890602269421
송파구,roads_and_parks,56.42884895580379
송파구,traditional_markets,54.969365426695845
양천구,commercial_area,48.1431718061674
양천구,industrial_area,44.85878037597433
양천구,main_street,62.78405797101449
양천구,residential_area,45.59596005140113
양천구,roads_and_parks,60.03359096313912
양천구,traditional_markets,42.82943754565376
영등포구,commercial_area,49.751835535976504
영등포구,industrial_area,46.45411679361625
영등포구,residential_area,45.37808799883058
영등포구,roads_and_parks,57.55281306715064
용산구,commercial_area,44.4302496328928
용산구,main_street,55.94574780058651
용산구,residential_area,44.851538642236314
용산구,roads_and_parks,53.86564996368918
은평구,commercial_area,54.53092006033182
은평구,main_street,68.2692867540029
은평구,parks,58.96069868995633
은평구,residential_area,45.73488015607581
은평구,roads_and_parks,55.15429403202329
종로구,main_street,48.53890993879335
종로구,public_facilities,46.87463556851312
종로구,residential_area,44.32793235588137
종로구,roads_and_parks,61.430839002267575
중구,commercial_area,49.22120658135283
중구,industrial_area,44.88209606986899
중구,main_street,57.38944472236118
중구,residential_area,44.44895512161699
중구,roads_and_parks,50.46964490263459
중랑구,commercial_area,43.419941775836975
중랑구,industrial_area,46.38864628820961
중랑구,residential_area,45.6294403892944
중랑구,roads_and_parks,57.18109090909091
중랑구,traditional_markets,43.50984682713348
